,atb_year,core_metric_key,core_metric_parameter,core_metric_case,tax_credit_case,crpyears,technology,technology_alias,techdetail,techdetail2,resourcedetail,display_name,default,scale,maturity,scenario,core_metric_variable,units,value
190680,2024,337851,Fixed O&M,Market,ITC,20,Geothermal,Geothermal,NFEGSBinary,NF EGS / Binary,Geothermal,Geothermal - NF EGS / Binary,0,Utility,N,Advanced,2037,,120.77317749622948
190681,2024,337852,Fixed O&M,Market,ITC,20,Geothermal,Geothermal,NFEGSBinary,NF EGS / Binary,Geothermal,Geothermal - NF EGS / Binary,0,Utility,N,Moderate,2037,,161.69608033859285
190682,2024,337853,Fixed O&M,Market,ITC,20,Geothermal,Geothermal,NFEGSBinary,NF EGS / Binary,Geothermal,Geothermal - NF EGS / Binary,0,Utility,N,Conservative,2037,,199.96073410596523
190683,2024,337854,Fixed O&M,Market,ITC,20,Geothermal,Geothermal,DeepEGSFlash,Deep EGS / Flash,Geothermal,Geothermal - Deep EGS / Flash,0,Utility,N,Advanced,2037,,99.00636182379492
190684,2024,337855,Fixed O&M,Market,ITC,20,Geothermal,Geothermal,DeepEGSFlash,Deep EGS / Flash,Geothermal,Geothermal - Deep EGS / Flash,0,Utility,N,Moderate,2037,,126.00151072035456
190685,2024,337856,Fixed O&M,Market,ITC,20,Geothermal,Geothermal,DeepEGSFlash,Deep EGS / Flash,Geothermal,Geothermal - Deep EGS / Flash,0,Utility,N,Conservative,2037,,146.96894687966105
190686,2024,337857,Fixed O&M,Market,ITC,20,Geothermal,Geothermal,DeepEGSBinary,Deep EGS / Binary,Geothermal,Geothermal - Deep EGS / Binary,0,Utility,N,Advanced,2037,,119.157814862238
190687,2024,337858,Fixed O&M,Market,ITC,20,Geothermal,Geothermal,DeepEGSBinary,Deep EGS / Binary,Geothermal,Geothermal - Deep EGS / Binary,0,Utility,N,Moderate,2037,,165.3979730780304
190688,2024,337859,Fixed O&M,Market,ITC,20,Geothermal,Geothermal,DeepEGSBinary,Deep EGS / Binary,Geothermal,Geothermal - Deep EGS / Binary,0,Utility,N,Conservative,2037,,226.31128048778424
190689,2024,337878,CFC,Market,ITC,20,Geothermal,Geothermal,HydroFlash,Hydro / Flash,Geothermal,Geothermal - Hydro / Flash,1,Utility,Y,Advanced,2037,,1351.4111910884596
190690,2024,337879,CFC,Market,ITC,20,Geothermal,Geothermal,HydroFlash,Hydro / Flash,Geothermal,Geothermal - Hydro / Flash,1,Utility,Y,Moderate,2037,,1925.892601445348
190691,2024,337880,CFC,Market,ITC,20,Geothermal,Geothermal,HydroFlash,Hydro / Flash,Geothermal,Geothermal - Hydro / Flash,1,Utility,Y,Conservative,2037,,2187.299767235844
190692,2024,337881,CFC,Market,ITC,20,Geothermal,Geothermal,HydroBinary,Hydro / Binary,Geothermal,Geothermal - Hydro / Binary,0,Utility,Y,Advanced,2037,,1669.311694013181
190693,2024,337882,CFC,Market,ITC,20,Geothermal,Geothermal,HydroBinary,Hydro / Binary,Geothermal,Geothermal - Hydro / Binary,0,Utility,Y,Moderate,2037,,2460.558626388494
190694,2024,337883,CFC,Market,ITC,20,Geothermal,Geothermal,HydroBinary,Hydro / Binary,Geothermal,Geothermal - Hydro / Binary,0,Utility,Y,Conservative,2037,,2901.608203458504
190695,2024,337884,CFC,Market,ITC,20,Geothermal,Geothermal,NFEGSFlash,NF EGS / Flash,Geothermal,Geothermal - NF EGS / Flash,0,Utility,N,Advanced,2037,,1151.7224697348147
190696,2024,337885,CFC,Market,ITC,20,Geothermal,Geothermal,NFEGSFlash,NF EGS / Flash,Geothermal,Geothermal - NF EGS / Flash,0,Utility,N,Moderate,2037,,1991.8640846505
190697,2024,337886,CFC,Market,ITC,20,Geothermal,Geothermal,NFEGSFlash,NF EGS / Flash,Geothermal,Geothermal - NF EGS / Flash,0,Utility,N,Conservative,2037,,2784.2405686115294
190698,2024,337887,CFC,Market,ITC,20,Geothermal,Geothermal,NFEGSBinary,NF EGS / Binary,Geothermal,Geothermal - NF EGS / Binary,0,Utility,N,Advanced,2037,,1530.1341836008305
190699,2024,337888,CFC,Market,ITC,20,Geothermal,Geothermal,NFEGSBinary,NF EGS / Binary,Geothermal,Geothermal - NF EGS / Binary,0,Utility,N,Moderate,2037,,2560.9533022695377
190700,2024,337889,CFC,Market,ITC,20,Geothermal,Geothermal,NFEGSBinary,NF EGS / Binary,Geothermal,Geothermal - NF EGS / Binary,0,Utility,N,Conservative,2037,,3875.891951669327
190701,2024,337890,CFC,Market,ITC,20,Geothermal,Geothermal,DeepEGSFlash,Deep EGS / Flash,Geothermal,Geothermal - Deep EGS / Flash,0,Utility,N,Advanced,2037,,1018.8002111988897
190702,2024,337891,CFC,Market,ITC,20,Geothermal,Geothermal,DeepEGSFlash,Deep EGS / Flash,Geothermal,Geothermal - Deep EGS / Flash,0,Utility,N,Moderate,2037,,1896.3189102889105
190703,2024,337892,CFC,Market,ITC,20,Geothermal,Geothermal,DeepEGSFlash,Deep EGS / Flash,Geothermal,Geothermal - Deep EGS / Flash,0,Utility,N,Conservative,2037,,3243.077623278475
190704,2024,337893,CFC,Market,ITC,20,Geothermal,Geothermal,DeepEGSBinary,Deep EGS / Binary,Geothermal,Geothermal - Deep EGS / Binary,0,Utility,N,Advanced,2037,,1625.160634382318
190705,2024,337894,CFC,Market,ITC,20,Geothermal,Geothermal,DeepEGSBinary,Deep EGS / Binary,Geothermal,Geothermal - Deep EGS / Binary,0,Utility,N,Moderate,2037,,3022.00799785705
190706,2024,337895,CFC,Market,ITC,20,Geothermal,Geothermal,DeepEGSBinary,Deep EGS / Binary,Geothermal,Geothermal - Deep EGS / Binary,0,Utility,N,Conservative,2037,,5706.844425033979
190707,2024,337896,LCOE,Market,ITC,20,Geothermal,Geothermal,HydroFlash,Hydro / Flash,Geothermal,Geothermal - Hydro / Flash,1,Utility,Y,Advanced,2037,,51.71702807098944
190708,2024,337897,LCOE,Market,ITC,20,Geothermal,Geothermal,HydroFlash,Hydro / Flash,Geothermal,Geothermal - Hydro / Flash,1,Utility,Y,Moderate,2037,,58.498634918892805
190709,2024,337898,LCOE,Market,ITC,20,Geothermal,Geothermal,HydroFlash,Hydro / Flash,Geothermal,Geothermal - Hydro / Flash,1,Utility,Y,Conservative,2037,,63.885256061337685
190710,2024,337899,LCOE,Market,ITC,20,Geothermal,Geothermal,HydroBinary,Hydro / Binary,Geothermal,Geothermal - Hydro / Binary,0,Utility,Y,Advanced,2037,,70.14772595572457
190712,2024,337900,LCOE,Market,ITC,20,Geothermal,Geothermal,HydroBinary,Hydro / Binary,Geothermal,Geothermal - Hydro / Binary,0,Utility,Y,Moderate,2037,,82.63124878400087
190713,2024,337901,LCOE,Market,ITC,20,Geothermal,Geothermal,HydroBinary,Hydro / Binary,Geothermal,Geothermal - Hydro / Binary,0,Utility,Y,Conservative,2037,,95.41315293399585
190714,2024,337902,LCOE,Market,ITC,20,Geothermal,Geothermal,NFEGSFlash,NF EGS / Flash,Geothermal,Geothermal - NF EGS / Flash,0,Utility,N,Advanced,2037,,47.52663316085638
190715,2024,337903,LCOE,Market,ITC,20,Geothermal,Geothermal,NFEGSFlash,NF EGS / Flash,Geothermal,Geothermal - NF EGS / Flash,0,Utility,N,Moderate,2037,,70.45833096243064
190716,2024,337904,LCOE,Market,ITC,20,Geothermal,Geothermal,NFEGSFlash,NF EGS / Flash,Geothermal,Geothermal - NF EGS / Flash,0,Utility,N,Conservative,2037,,84.34089631110196
190717,2024,337905,LCOE,Market,ITC,20,Geothermal,Geothermal,NFEGSBinary,NF EGS / Binary,Geothermal,Geothermal - NF EGS / Binary,0,Utility,N,Advanced,2037,,67.02173449266137
190718,2024,337906,LCOE,Market,ITC,20,Geothermal,Geothermal,NFEGSBinary,NF EGS / Binary,Geothermal,Geothermal - NF EGS / Binary,0,Utility,N,Moderate,2037,,99.36620846649552
190719,2024,337907,LCOE,Market,ITC,20,Geothermal,Geothermal,NFEGSBinary,NF EGS / Binary,Geothermal,Geothermal - NF EGS / Binary,0,Utility,N,Conservative,2037,,129.97420343667017
190720,2024,337908,LCOE,Market,ITC,20,Geothermal,Geothermal,DeepEGSFlash,Deep EGS / Flash,Geothermal,Geothermal - Deep EGS / Flash,0,Utility,N,Advanced,2037,,42.02466621308778
190721,2024,337909,LCOE,Market,ITC,20,Geothermal,Geothermal,DeepEGSFlash,Deep EGS / Flash,Geothermal,Geothermal - Deep EGS / Flash,0,Utility,N,Moderate,2037,,66.19799089700312
190722,2024,337910,LCOE,Market,ITC,20,Geothermal,Geothermal,DeepEGSFlash,Deep EGS / Flash,Geothermal,Geothermal - Deep EGS / Flash,0,Utility,N,Conservative,2037,,94.08923171687664
190723,2024,337911,LCOE,Market,ITC,20,Geothermal,Geothermal,DeepEGSBinary,Deep EGS / Binary,Geothermal,Geothermal - Deep EGS / Binary,0,Utility,N,Advanced,2037,,69.88324055338488
190724,2024,337912,LCOE,Market,ITC,20,Geothermal,Geothermal,DeepEGSBinary,Deep EGS / Binary,Geothermal,Geothermal - Deep EGS / Binary,0,Utility,N,Moderate,2037,,113.6296870212676
190725,2024,337913,LCOE,Market,ITC,20,Geothermal,Geothermal,DeepEGSBinary,Deep EGS / Binary,Geothermal,Geothermal - Deep EGS / Binary,0,Utility,N,Conservative,2037,,181.65450113871876
190726,2024,337914,CAPEX,Market,ITC,20,Geothermal,Geothermal,HydroFlash,Hydro / Flash,Geothermal,Geothermal - Hydro / Flash,1,Utility,Y,Advanced,2037,,5190.083608850278
190727,2024,337915,CAPEX,Market,ITC,20,Geothermal,Geothermal,HydroFlash,Hydro / Flash,Geothermal,Geothermal - Hydro / Flash,1,Utility,Y,Moderate,2037,,6111.68056807804
190728,2024,337916,CAPEX,Market,ITC,20,Geothermal,Geothermal,HydroFlash,Hydro / Flash,Geothermal,Geothermal - Hydro / Flash,1,Utility,Y,Conservative,2037,,6701.745381896055
190729,2024,337917,CAPEX,Market,ITC,20,Geothermal,Geothermal,HydroBinary,Hydro / Binary,Geothermal,Geothermal - Hydro / Binary,0,Utility,Y,Advanced,2037,,6410.977886147156
190730,2024,337918,CAPEX,Market,ITC,20,Geothermal,Geothermal,HydroBinary,Hydro / Binary,Geothermal,Geothermal - Hydro / Binary,0,Utility,Y,Moderate,2037,,7808.404441779096
190731,2024,337919,CAPEX,Market,ITC,20,Geothermal,Geothermal,HydroBinary,Hydro / Binary,Geothermal,Geothermal - Hydro / Binary,0,Utility,Y,Conservative,2037,,8890.340349724458
190732,2024,337920,CAPEX,Market,ITC,20,Geothermal,Geothermal,NFEGSFlash,NF EGS / Flash,Geothermal,Geothermal - NF EGS / Flash,0,Utility,N,Advanced,2037,,4600.778977958796
190733,2024,337921,CAPEX,Market,ITC,20,Geothermal,Geothermal,NFEGSFlash,NF EGS / Flash,Geothermal,Geothermal - NF EGS / Flash,0,Utility,N,Moderate,2037,,7285.021649414689
190734,2024,337922,CAPEX,Market,ITC,20,Geothermal,Geothermal,NFEGSFlash,NF EGS / Flash,Geothermal,Geothermal - NF EGS / Flash,0,Utility,N,Conservative,2037,,8946.144717444726
190735,2024,337923,CAPEX,Market,ITC,20,Geothermal,Geothermal,NFEGSBinary,NF EGS / Binary,Geothermal,Geothermal - NF EGS / Binary,0,Utility,N,Advanced,2037,,6112.418026356444
190736,2024,337924,CAPEX,Market,ITC,20,Geothermal,Geothermal,NFEGSBinary,NF EGS / Binary,Geothermal,Geothermal - NF EGS / Binary,0,Utility,N,Moderate,2037,,9366.402253016768
190737,2024,337925,CAPEX,Market,ITC,20,Geothermal,Geothermal,NFEGSBinary,NF EGS / Binary,Geothermal,Geothermal - NF EGS / Binary,0,Utility,N,Conservative,2037,,12453.769512490357
190738,2024,337926,CAPEX,Market,ITC,20,Geothermal,Geothermal,DeepEGSFlash,Deep EGS / Flash,Geothermal,Geothermal - Deep EGS / Flash,0,Utility,N,Advanced,2037,,4069.795213340834
190739,2024,337927,CAPEX,Market,ITC,20,Geothermal,Geothermal,DeepEGSFlash,Deep EGS / Flash,Geothermal,Geothermal - Deep EGS / Flash,0,Utility,N,Moderate,2037,,6935.575786574398
190740,2024,337928,CAPEX,Market,ITC,20,Geothermal,Geothermal,DeepEGSFlash,Deep EGS / Flash,Geothermal,Geothermal - Deep EGS / Flash,0,Utility,N,Conservative,2037,,10420.450759477446
190741,2024,337929,CAPEX,Market,ITC,20,Geothermal,Geothermal,DeepEGSBinary,Deep EGS / Binary,Geothermal,Geothermal - Deep EGS / Binary,0,Utility,N,Advanced,2037,,6492.019630557296
190742,2024,337930,CAPEX,Market,ITC,20,Geothermal,Geothermal,DeepEGSBinary,Deep EGS / Binary,Geothermal,Geothermal - Deep EGS / Binary,0,Utility,N,Moderate,2037,,11052.658591891754
190743,2024,337931,CAPEX,Market,ITC,20,Geothermal,Geothermal,DeepEGSBinary,Deep EGS / Binary,Geothermal,Geothermal - Deep EGS / Binary,0,Utility,N,Conservative,2037,,18336.86955138249
197458,2024,345936,OCC,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,2Hr Battery Storage,Lithium Ion - 2 Hr,,Utility-Scale Battery Storage - 2Hr,0,Utility,Y,Advanced,2037,,509.8724082518749
197459,2024,345937,OCC,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,2Hr Battery Storage,Lithium Ion - 2 Hr,,Utility-Scale Battery Storage - 2Hr,0,Utility,Y,Moderate,2037,,730.8681989488487
197460,2024,345938,OCC,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,2Hr Battery Storage,Lithium Ion - 2 Hr,,Utility-Scale Battery Storage - 2Hr,0,Utility,Y,Conservative,2037,,928.437365746789
197461,2024,345939,OCC,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,4Hr Battery Storage,Lithium Ion - 4 Hr,,Utility-Scale Battery Storage - 4Hr,1,Utility,Y,Advanced,2037,,858.1277737967046
197463,2024,345940,OCC,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,4Hr Battery Storage,Lithium Ion - 4 Hr,,Utility-Scale Battery Storage - 4Hr,1,Utility,Y,Moderate,2037,,1159.7995716434805
197464,2024,345941,OCC,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,4Hr Battery Storage,Lithium Ion - 4 Hr,,Utility-Scale Battery Storage - 4Hr,1,Utility,Y,Conservative,2037,,1535.0685717431068
197465,2024,345942,OCC,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,6Hr Battery Storage,Lithium Ion - 6 Hr,,Utility-Scale Battery Storage - 6Hr,0,Utility,Y,Advanced,2037,,1206.3831393415344
197466,2024,345943,OCC,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,6Hr Battery Storage,Lithium Ion - 6 Hr,,Utility-Scale Battery Storage - 6Hr,0,Utility,Y,Moderate,2037,,1588.7309443381123
197467,2024,345944,OCC,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,6Hr Battery Storage,Lithium Ion - 6 Hr,,Utility-Scale Battery Storage - 6Hr,0,Utility,Y,Conservative,2037,,2141.6997777394245
197468,2024,345945,OCC,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,8Hr Battery Storage,Lithium Ion - 8 Hr,,Utility-Scale Battery Storage - 8Hr,0,Utility,Y,Advanced,2037,,1554.638504886364
197469,2024,345946,OCC,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,8Hr Battery Storage,Lithium Ion - 8 Hr,,Utility-Scale Battery Storage - 8Hr,0,Utility,Y,Moderate,2037,,2017.6623170327443
197470,2024,345947,OCC,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,8Hr Battery Storage,Lithium Ion - 8 Hr,,Utility-Scale Battery Storage - 8Hr,0,Utility,Y,Conservative,2037,,2748.330983735742
197471,2024,345948,OCC,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,10Hr Battery Storage,Lithium Ion - 10 Hr,,Utility-Scale Battery Storage - 10Hr,0,Utility,Y,Advanced,2037,,1902.8938704311936
197472,2024,345949,OCC,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,10Hr Battery Storage,Lithium Ion - 10 Hr,,Utility-Scale Battery Storage - 10Hr,0,Utility,Y,Moderate,2037,,2446.593689727376
197474,2024,345950,OCC,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,10Hr Battery Storage,Lithium Ion - 10 Hr,,Utility-Scale Battery Storage - 10Hr,0,Utility,Y,Conservative,2037,,3354.9621897320594
197475,2024,345951,GCC,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,2Hr Battery Storage,Lithium Ion - 2 Hr,,Utility-Scale Battery Storage - 2Hr,0,Utility,Y,Advanced,2037,,100.0
197476,2024,345952,GCC,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,2Hr Battery Storage,Lithium Ion - 2 Hr,,Utility-Scale Battery Storage - 2Hr,0,Utility,Y,Moderate,2037,,100.0
197477,2024,345953,GCC,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,2Hr Battery Storage,Lithium Ion - 2 Hr,,Utility-Scale Battery Storage - 2Hr,0,Utility,Y,Conservative,2037,,100.0
197478,2024,345954,GCC,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,4Hr Battery Storage,Lithium Ion - 4 Hr,,Utility-Scale Battery Storage - 4Hr,1,Utility,Y,Advanced,2037,,100.0
197479,2024,345955,GCC,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,4Hr Battery Storage,Lithium Ion - 4 Hr,,Utility-Scale Battery Storage - 4Hr,1,Utility,Y,Moderate,2037,,100.0
197480,2024,345956,GCC,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,4Hr Battery Storage,Lithium Ion - 4 Hr,,Utility-Scale Battery Storage - 4Hr,1,Utility,Y,Conservative,2037,,100.0
197481,2024,345957,GCC,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,6Hr Battery Storage,Lithium Ion - 6 Hr,,Utility-Scale Battery Storage - 6Hr,0,Utility,Y,Advanced,2037,,100.0
197482,2024,345958,GCC,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,6Hr Battery Storage,Lithium Ion - 6 Hr,,Utility-Scale Battery Storage - 6Hr,0,Utility,Y,Moderate,2037,,100.0
197483,2024,345959,GCC,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,6Hr Battery Storage,Lithium Ion - 6 Hr,,Utility-Scale Battery Storage - 6Hr,0,Utility,Y,Conservative,2037,,100.0
197485,2024,345960,GCC,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,8Hr Battery Storage,Lithium Ion - 8 Hr,,Utility-Scale Battery Storage - 8Hr,0,Utility,Y,Advanced,2037,,100.0
197486,2024,345961,GCC,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,8Hr Battery Storage,Lithium Ion - 8 Hr,,Utility-Scale Battery Storage - 8Hr,0,Utility,Y,Moderate,2037,,100.0
197487,2024,345962,GCC,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,8Hr Battery Storage,Lithium Ion - 8 Hr,,Utility-Scale Battery Storage - 8Hr,0,Utility,Y,Conservative,2037,,100.0
197488,2024,345963,GCC,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,10Hr Battery Storage,Lithium Ion - 10 Hr,,Utility-Scale Battery Storage - 10Hr,0,Utility,Y,Advanced,2037,,100.0
197489,2024,345964,GCC,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,10Hr Battery Storage,Lithium Ion - 10 Hr,,Utility-Scale Battery Storage - 10Hr,0,Utility,Y,Moderate,2037,,100.0
197490,2024,345965,GCC,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,10Hr Battery Storage,Lithium Ion - 10 Hr,,Utility-Scale Battery Storage - 10Hr,0,Utility,Y,Conservative,2037,,100.0
197491,2024,345966,Fixed O&M,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,2Hr Battery Storage,Lithium Ion - 2 Hr,,Utility-Scale Battery Storage - 2Hr,0,Utility,Y,Advanced,2037,,12.746810206296871
197492,2024,345967,Fixed O&M,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,2Hr Battery Storage,Lithium Ion - 2 Hr,,Utility-Scale Battery Storage - 2Hr,0,Utility,Y,Moderate,2037,,18.271704973721217
197493,2024,345968,Fixed O&M,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,2Hr Battery Storage,Lithium Ion - 2 Hr,,Utility-Scale Battery Storage - 2Hr,0,Utility,Y,Conservative,2037,,23.21093414366973
197494,2024,345969,Fixed O&M,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,4Hr Battery Storage,Lithium Ion - 4 Hr,,Utility-Scale Battery Storage - 4Hr,1,Utility,Y,Advanced,2037,,21.453194344917616
197496,2024,345970,Fixed O&M,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,4Hr Battery Storage,Lithium Ion - 4 Hr,,Utility-Scale Battery Storage - 4Hr,1,Utility,Y,Moderate,2037,,28.994989291087013
197497,2024,345971,Fixed O&M,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,4Hr Battery Storage,Lithium Ion - 4 Hr,,Utility-Scale Battery Storage - 4Hr,1,Utility,Y,Conservative,2037,,38.37671429357767
197498,2024,345972,Fixed O&M,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,6Hr Battery Storage,Lithium Ion - 6 Hr,,Utility-Scale Battery Storage - 6Hr,0,Utility,Y,Advanced,2037,,30.15957848353836
197499,2024,345973,Fixed O&M,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,6Hr Battery Storage,Lithium Ion - 6 Hr,,Utility-Scale Battery Storage - 6Hr,0,Utility,Y,Moderate,2037,,39.71827360845281
197500,2024,345974,Fixed O&M,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,6Hr Battery Storage,Lithium Ion - 6 Hr,,Utility-Scale Battery Storage - 6Hr,0,Utility,Y,Conservative,2037,,53.542494443485616
197501,2024,345975,Fixed O&M,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,8Hr Battery Storage,Lithium Ion - 8 Hr,,Utility-Scale Battery Storage - 8Hr,0,Utility,Y,Advanced,2037,,38.8659626221591
197502,2024,345976,Fixed O&M,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,8Hr Battery Storage,Lithium Ion - 8 Hr,,Utility-Scale Battery Storage - 8Hr,0,Utility,Y,Moderate,2037,,50.441557925818614
197503,2024,345977,Fixed O&M,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,8Hr Battery Storage,Lithium Ion - 8 Hr,,Utility-Scale Battery Storage - 8Hr,0,Utility,Y,Conservative,2037,,68.70827459339355
197504,2024,345978,Fixed O&M,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,10Hr Battery Storage,Lithium Ion - 10 Hr,,Utility-Scale Battery Storage - 10Hr,0,Utility,Y,Advanced,2037,,47.57234676077984
197505,2024,345979,Fixed O&M,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,10Hr Battery Storage,Lithium Ion - 10 Hr,,Utility-Scale Battery Storage - 10Hr,0,Utility,Y,Moderate,2037,,61.1648422431844
197507,2024,345980,Fixed O&M,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,10Hr Battery Storage,Lithium Ion - 10 Hr,,Utility-Scale Battery Storage - 10Hr,0,Utility,Y,Conservative,2037,,83.87405474330149
197509,2024,345996,CFC,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,2Hr Battery Storage,Lithium Ion - 2 Hr,,Utility-Scale Battery Storage - 2Hr,0,Utility,Y,Advanced,2037,,22.28530419780049
197510,2024,345997,CFC,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,2Hr Battery Storage,Lithium Ion - 2 Hr,,Utility-Scale Battery Storage - 2Hr,0,Utility,Y,Moderate,2037,,30.36069563292428
197511,2024,345998,CFC,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,2Hr Battery Storage,Lithium Ion - 2 Hr,,Utility-Scale Battery Storage - 2Hr,0,Utility,Y,Conservative,2037,,37.58005647401961
