scenario,period,cost_real_musd_yr,demand_gwh_yr,cost_per_mwh
nlv2s_C6_STATUSQUO_lowbrent,2040,1399.65,6507.3,215.09
nlv2s_C6_STATUSQUO_lowbrent,2045,1312.8,6483.0,202.5
nlv2s_C6_STATUSQUO_lowbrent,2050,1160.91,6524.4,177.93
nlv2s_C6_STATUSQUO_lowbrent_adv,2027,1212.64,6745.1,179.78
nlv2s_C6_STATUSQUO_lowbrent_adv,2030,1223.84,6686.0,183.05
nlv2s_C6_STATUSQUO_lowbrent_adv,2035,1183.92,6553.3,180.66
nlv2s_C6_STATUSQUO_lowbrent_adv,2040,1331.41,6507.3,204.6
nlv2s_C6_STATUSQUO_lowbrent_adv,2045,1176.72,6483.0,181.51
nlv2s_C6_STATUSQUO_lowbrent_adv,2050,1018.86,6524.4,156.16
nlv2s_C6_STATUSQUO_lowbrent_j120,2027,1218.72,6745.1,180.68
nlv2s_C6_STATUSQUO_lowbrent_j120,2030,1285.09,6686.0,192.21
nlv2s_C6_STATUSQUO_lowbrent_j120,2035,1246.33,6553.3,190.18
nlv2s_C6_STATUSQUO_lowbrent_j120,2040,1439.29,6507.3,221.18
nlv2s_C6_STATUSQUO_lowbrent_j120,2045,1313.63,6483.0,202.63
nlv2s_C6_STATUSQUO_lowbrent_j120,2050,1161.92,6524.4,178.09
nlv2s_C6_STATUSQUO_lowbrent_j120_adv,2027,1213.62,6745.1,179.93
nlv2s_C6_STATUSQUO_lowbrent_j120_adv,2030,1262.37,6686.0,188.81
nlv2s_C6_STATUSQUO_lowbrent_j120_adv,2035,1222.8,6553.3,186.59
nlv2s_C6_STATUSQUO_lowbrent_j120_adv,2040,1369.47,6507.3,210.45
nlv2s_C6_STATUSQUO_lowbrent_j120_adv,2045,1176.59,6483.0,181.49
nlv2s_C6_STATUSQUO_lowbrent_j120_adv,2050,1019.81,6524.4,156.31
nlv2s_C6_STATUSQUO_refbrent,2027,1488.79,6745.1,220.72
nlv2s_C6_STATUSQUO_refbrent,2030,1514.5,6686.0,226.52
nlv2s_C6_STATUSQUO_refbrent,2035,1518.04,6553.3,231.65
nlv2s_C6_STATUSQUO_refbrent,2040,1584.01,6507.3,243.42
nlv2s_C6_STATUSQUO_refbrent,2045,1326.72,6483.0,204.64
nlv2s_C6_STATUSQUO_refbrent,2050,1177.56,6524.4,180.48
nlv2s_C6_STATUSQUO_refbrent_adv,2027,1502.01,6745.1,222.68
nlv2s_C6_STATUSQUO_refbrent_adv,2030,1499.22,6686.0,224.23
nlv2s_C6_STATUSQUO_refbrent_adv,2035,1497.33,6553.3,228.49
nlv2s_C6_STATUSQUO_refbrent_adv,2040,1523.07,6507.3,234.05
nlv2s_C6_STATUSQUO_refbrent_adv,2045,1205.72,6483.0,185.98
nlv2s_C6_STATUSQUO_refbrent_adv,2050,1046.27,6524.4,160.36
nlv2s_C6_STATUSQUO_refbrent_j120,2027,1502.64,6745.1,222.77
nlv2s_C6_STATUSQUO_refbrent_j120,2030,1551.08,6686.0,231.99
nlv2s_C6_STATUSQUO_refbrent_j120,2035,1553.99,6553.3,237.13
nlv2s_C6_STATUSQUO_refbrent_j120,2040,1620.52,6507.3,249.03
nlv2s_C6_STATUSQUO_refbrent_j120,2045,1324.56,6483.0,204.31
nlv2s_C6_STATUSQUO_refbrent_j120,2050,1175.36,6524.4,180.15
nlv2s_C6_STATUSQUO_refbrent_j120_adv,2027,1502.81,6745.1,222.8
nlv2s_C6_STATUSQUO_refbrent_j120_adv,2030,1538.09,6686.0,230.05
nlv2s_C6_STATUSQUO_refbrent_j120_adv,2035,1536.47,6553.3,234.46
nlv2s_C6_STATUSQUO_refbrent_j120_adv,2040,1561.88,6507.3,240.02
nlv2s_C6_STATUSQUO_refbrent_j120_adv,2045,1205.51,6483.0,185.95
nlv2s_C6_STATUSQUO_refbrent_j120_adv,2050,1046.21,6524.4,160.35
nlv2s_be_pv15_C1_LSFO250_refbrent,2027,1543.2,6745.1,228.79
nlv2s_be_pv15_C1_LSFO250_refbrent,2030,1508.45,6686.0,225.61
nlv2s_be_pv15_C1_LSFO250_refbrent,2035,1486.99,6553.3,226.91
nlv2s_be_pv15_C1_LSFO250_refbrent,2040,1478.9,6507.3,227.27
nlv2s_be_pv15_C1_LSFO250_refbrent,2045,1415.14,6483.0,218.28
nlv2s_be_pv15_C1_LSFO250_refbrent,2050,1278.98,6524.4,196.03
nlv2s_be_pv15_C1_LSFO250_refbrent_adv,2027,1588.85,6745.1,235.56
nlv2s_be_pv15_C1_LSFO250_refbrent_adv,2030,1528.62,6686.0,228.63
nlv2s_be_pv15_C1_LSFO250_refbrent_adv,2035,1453.67,6553.3,221.82
nlv2s_be_pv15_C1_LSFO250_refbrent_adv,2040,1435.95,6507.3,220.67
nlv2s_be_pv15_C1_LSFO250_refbrent_adv,2045,1298.97,6483.0,200.36
nlv2s_be_pv15_C1_LSFO250_refbrent_adv,2050,1120.68,6524.4,171.77
nlv2s_be_pv15_C4_NOTHERMAL_futbrent,2027,1475.1,6745.1,218.69
nlv2s_be_pv15_C4_NOTHERMAL_futbrent,2030,1375.5,6686.0,205.73
nlv2s_be_pv15_C4_NOTHERMAL_futbrent,2035,1335.37,6553.3,203.77
nlv2s_be_pv15_C4_NOTHERMAL_futbrent,2040,1333.84,6507.3,204.97
nlv2s_be_pv15_C4_NOTHERMAL_futbrent,2045,1350.12,6483.0,208.26
nlv2s_be_pv15_C4_NOTHERMAL_futbrent,2050,1211.21,6524.4,185.64
nlv2s_be_pv15_C4_NOTHERMAL_highbrent,2027,1612.84,6745.1,239.11
nlv2s_be_pv15_C4_NOTHERMAL_highbrent,2030,1663.76,6686.0,248.84
nlv2s_be_pv15_C4_NOTHERMAL_highbrent,2035,1583.73,6553.3,241.67
nlv2s_be_pv15_C4_NOTHERMAL_highbrent,2040,1593.6,6507.3,244.89
nlv2s_be_pv15_C4_NOTHERMAL_highbrent,2045,1420.15,6483.0,219.06
nlv2s_be_pv15_C4_NOTHERMAL_highbrent,2050,1284.65,6524.4,196.9
nlv2s_be_pv15_C4_NOTHERMAL_lowbrent,2027,1255.99,6745.1,186.21
nlv2s_be_pv15_C4_NOTHERMAL_lowbrent,2030,1090.65,6686.0,163.13
nlv2s_be_pv15_C4_NOTHERMAL_lowbrent,2035,1029.14,6553.3,157.04
nlv2s_be_pv15_C4_NOTHERMAL_lowbrent,2040,1197.38,6507.3,184.01
nlv2s_be_pv15_C4_NOTHERMAL_lowbrent,2045,1349.04,6483.0,208.09
nlv2s_be_pv15_C4_NOTHERMAL_lowbrent,2050,1212.55,6524.4,185.85
nlv2s_be_pv15_C4_NOTHERMAL_refbrent,2027,1541.09,6745.1,228.48
nlv2s_be_pv15_C4_NOTHERMAL_refbrent,2030,1522.71,6686.0,227.75
nlv2s_be_pv15_C4_NOTHERMAL_refbrent,2035,1457.74,6553.3,222.44
nlv2s_be_pv15_C4_NOTHERMAL_refbrent,2040,1456.42,6507.3,223.81
nlv2s_be_pv15_C4_NOTHERMAL_refbrent,2045,1369.7,6483.0,211.27
nlv2s_be_pv15_C4_NOTHERMAL_refbrent,2050,1237.14,6524.4,189.62
nlv2s_be_pv15_C4_NOTHERMAL_refbrent_adv,2027,1586.3,6745.1,235.18
nlv2s_be_pv15_C4_NOTHERMAL_refbrent_adv,2030,1532.84,6686.0,229.26
nlv2s_be_pv15_C4_NOTHERMAL_refbrent_adv,2035,1420.84,6553.3,216.81
nlv2s_be_pv15_C4_NOTHERMAL_refbrent_adv,2040,1410.98,6507.3,216.83
nlv2s_be_pv15_C4_NOTHERMAL_refbrent_adv,2045,1269.93,6483.0,195.88
nlv2s_be_pv15_C4_NOTHERMAL_refbrent_adv,2050,1076.52,6524.4,165.0
nlv2s_be_pv15_C6_STATUSQUO_futbrent,2027,1475.26,6745.1,218.72
nlv2s_be_pv15_C6_STATUSQUO_futbrent,2030,1434.75,6686.0,214.59
nlv2s_be_pv15_C6_STATUSQUO_futbrent,2035,1403.83,6553.3,214.22
nlv2s_be_pv15_C6_STATUSQUO_futbrent,2040,1567.03,6507.3,240.81
nlv2s_be_pv15_C6_STATUSQUO_futbrent,2045,1466.01,6483.0,226.13
nlv2s_be_pv15_C6_STATUSQUO_futbrent,2050,1320.3,6524.4,202.36
nlv2s_be_pv15_C6_STATUSQUO_highbrent,2027,1633.28,6745.1,242.14
nlv2s_be_pv15_C6_STATUSQUO_highbrent,2030,1747.22,6686.0,261.33
nlv2s_be_pv15_C6_STATUSQUO_highbrent,2035,1791.78,6553.3,273.42
nlv2s_be_pv15_C6_STATUSQUO_highbrent,2040,1782.8,6507.3,273.97
nlv2s_be_pv15_C6_STATUSQUO_highbrent,2045,1473.04,6483.0,227.21
nlv2s_be_pv15_C6_STATUSQUO_highbrent,2050,1336.35,6524.4,204.82
nlv2s_be_pv15_C6_STATUSQUO_lowbrent,2027,1257.32,6745.1,186.4
nlv2s_be_pv15_C6_STATUSQUO_lowbrent,2030,1289.73,6686.0,192.9
nlv2s_be_pv15_C6_STATUSQUO_lowbrent,2035,1250.22,6553.3,190.78
nlv2s_be_pv15_C6_STATUSQUO_lowbrent,2040,1486.72,6507.3,228.47
nlv2s_be_pv15_C6_STATUSQUO_lowbrent,2045,1432.13,6483.0,220.9
nlv2s_be_pv15_C6_STATUSQUO_lowbrent,2050,1292.21,6524.4,198.06
nlv2s_be_pv15_C6_STATUSQUO_refbrent,2027,1544.27,6745.1,228.95
nlv2s_be_pv15_C6_STATUSQUO_refbrent,2030,1557.52,6686.0,232.95
nlv2s_be_pv15_C6_STATUSQUO_refbrent,2035,1555.5,6553.3,237.36
nlv2s_be_pv15_C6_STATUSQUO_refbrent,2040,1665.01,6507.3,255.87
nlv2s_be_pv15_C6_STATUSQUO_refbrent,2045,1487.81,6483.0,229.49
nlv2s_be_pv15_C6_STATUSQUO_refbrent,2050,1347.05,6524.4,206.46
nlv2s_be_pv15_lngconv_heco_futbrent,2027,1475.48,6745.1,218.75
nlv2s_be_pv15_lngconv_heco_futbrent,2030,1199.91,6686.0,179.47
nlv2s_be_pv15_lngconv_heco_futbrent,2035,1171.01,6553.3,178.69
nlv2s_be_pv15_lngconv_heco_futbrent,2040,1292.91,6507.3,198.68
nlv2s_be_pv15_lngconv_heco_futbrent,2045,1368.48,6483.0,211.09
nlv2s_be_pv15_lngconv_heco_futbrent,2050,1228.08,6524.4,188.23
nlv2s_be_pv15_lngconv_heco_highbrent,2027,1615.21,6745.1,239.46
nlv2s_be_pv15_lngconv_heco_highbrent,2030,1585.71,6686.0,237.17
nlv2s_be_pv15_lngconv_heco_highbrent,2035,1536.19,6553.3,234.42
nlv2s_be_pv15_lngconv_heco_highbrent,2040,1533.27,6507.3,235.62
nlv2s_be_pv15_lngconv_heco_highbrent,2045,1384.69,6483.0,213.59
nlv2s_be_pv15_lngconv_heco_highbrent,2050,1249.5,6524.4,191.51
nlv2s_be_pv15_lngconv_heco_lowbrent,2027,1256.14,6745.1,186.23
nlv2s_be_pv15_lngconv_heco_lowbrent,2030,1035.88,6686.0,154.93
nlv2s_be_pv15_lngconv_heco_lowbrent,2035,995.17,6553.3,151.86
nlv2s_be_pv15_lngconv_heco_lowbrent,2040,1200.56,6507.3,184.49
nlv2s_be_pv15_lngconv_heco_lowbrent,2045,1349.72,6483.0,208.19
nlv2s_be_pv15_lngconv_heco_lowbrent,2050,1212.56,6524.4,185.85
nlv2s_be_pv15_lngconv_heco_refbrent,2027,1544.03,6745.1,228.91
nlv2s_be_pv15_lngconv_heco_refbrent,2030,1355.36,6686.0,202.72
nlv2s_be_pv15_lngconv_heco_refbrent,2035,1379.88,6553.3,210.56
nlv2s_be_pv15_lngconv_heco_refbrent,2040,1388.43,6507.3,213.36
nlv2s_be_pv15_lngconv_heco_refbrent,2045,1366.5,6483.0,210.78
nlv2s_be_pv15_lngconv_heco_refbrent,2050,1233.67,6524.4,189.09
nlv2s_be_pv15_wb_C6_LNG500_futbrent,2027,1475.31,6745.1,218.72
nlv2s_be_pv15_wb_C6_LNG500_futbrent,2030,1342.92,6686.0,200.86
nlv2s_be_pv15_wb_C6_LNG500_futbrent,2035,1313.5,6553.3,200.43
nlv2s_be_pv15_wb_C6_LNG500_futbrent,2040,1472.44,6507.3,226.27
nlv2s_be_pv15_wb_C6_LNG500_futbrent,2045,1368.78,6483.0,211.13
nlv2s_be_pv15_wb_C6_LNG500_futbrent,2050,1229.42,6524.4,188.43
nlv2s_be_pv15_wb_C6_LNG500_highbrent,2027,1627.84,6745.1,241.34
nlv2s_be_pv15_wb_C6_LNG500_highbrent,2030,1655.0,6686.0,247.53
nlv2s_be_pv15_wb_C6_LNG500_highbrent,2035,1697.63,6553.3,259.05
nlv2s_be_pv15_wb_C6_LNG500_highbrent,2040,1690.15,6507.3,259.73
nlv2s_be_pv15_wb_C6_LNG500_highbrent,2045,1381.91,6483.0,213.16
nlv2s_be_pv15_wb_C6_LNG500_highbrent,2050,1244.62,6524.4,190.76
nlv2s_be_pv15_wb_C6_LNG500_lowbrent,2027,1256.4,6745.1,186.27
nlv2s_be_pv15_wb_C6_LNG500_lowbrent,2030,1196.2,6686.0,178.91
nlv2s_be_pv15_wb_C6_LNG500_lowbrent,2035,1157.69,6553.3,176.66
nlv2s_be_pv15_wb_C6_LNG500_lowbrent,2040,1391.28,6507.3,213.8
nlv2s_be_pv15_wb_C6_LNG500_lowbrent,2045,1338.7,6483.0,206.49
nlv2s_be_pv15_wb_C6_LNG500_lowbrent,2050,1202.32,6524.4,184.28
nlv2s_be_pv15_wb_C6_LNG500_refbrent,2027,1544.91,6745.1,229.04
nlv2s_be_pv15_wb_C6_LNG500_refbrent,2030,1467.61,6686.0,219.51
nlv2s_be_pv15_wb_C6_LNG500_refbrent,2035,1465.53,6553.3,223.63
nlv2s_be_pv15_wb_C6_LNG500_refbrent,2040,1569.43,6507.3,241.18
nlv2s_be_pv15_wb_C6_LNG500_refbrent,2045,1392.63,6483.0,214.81
nlv2s_be_pv15_wb_C6_LNG500_refbrent,2050,1253.73,6524.4,192.16
nlv2s_be_pv15_wb_C6_LNG500_refbrent_j120,2027,1549.73,6745.1,229.76
nlv2s_be_pv15_wb_C6_LNG500_refbrent_j120,2030,1505.49,6686.0,225.17
nlv2s_be_pv15_wb_C6_LNG500_refbrent_j120,2035,1504.09,6553.3,229.52
nlv2s_be_pv15_wb_C6_LNG500_refbrent_j120,2040,1607.73,6507.3,247.06
nlv2s_be_pv15_wb_C6_LNG500_refbrent_j120,2045,1391.97,6483.0,214.71
nlv2s_be_pv15_wb_C6_LNG500_refbrent_j120,2050,1252.06,6524.4,191.9
nlv2s_be_pv17_C1_LSFO250_refbrent,2027,1598.76,6745.1,237.03
nlv2s_be_pv17_C1_LSFO250_refbrent,2030,1525.31,6686.0,228.14
nlv2s_be_pv17_C1_LSFO250_refbrent,2035,1502.76,6553.3,229.31
nlv2s_be_pv17_C1_LSFO250_refbrent,2040,1497.73,6507.3,230.16
nlv2s_be_pv17_C1_LSFO250_refbrent,2045,1460.37,6483.0,225.26
nlv2s_be_pv17_C1_LSFO250_refbrent,2050,1327.33,6524.4,203.44
nlv2s_be_pv17_C1_LSFO250_refbrent_adv,2027,1620.0,6745.1,240.17
nlv2s_be_pv17_C1_LSFO250_refbrent_adv,2030,1536.38,6686.0,229.79
nlv2s_be_pv17_C1_LSFO250_refbrent_adv,2035,1476.55,6553.3,225.32
nlv2s_be_pv17_C1_LSFO250_refbrent_adv,2040,1458.29,6507.3,224.1
nlv2s_be_pv17_C1_LSFO250_refbrent_adv,2045,1342.06,6483.0,207.01
nlv2s_be_pv17_C1_LSFO250_refbrent_adv,2050,1172.97,6524.4,179.78
nlv2s_be_pv17_C4_NOTHERMAL_futbrent,2027,1481.39,6745.1,219.62
nlv2s_be_pv17_C4_NOTHERMAL_futbrent,2030,1389.66,6686.0,207.85
nlv2s_be_pv17_C4_NOTHERMAL_futbrent,2035,1363.2,6553.3,208.02
nlv2s_be_pv17_C4_NOTHERMAL_futbrent,2040,1362.12,6507.3,209.32
nlv2s_be_pv17_C4_NOTHERMAL_futbrent,2045,1398.83,6483.0,215.77
nlv2s_be_pv17_C4_NOTHERMAL_futbrent,2050,1264.92,6524.4,193.88
nlv2s_be_pv17_C4_NOTHERMAL_highbrent,2027,1644.4,6745.1,243.79
nlv2s_be_pv17_C4_NOTHERMAL_highbrent,2030,1729.88,6686.0,258.73
nlv2s_be_pv17_C4_NOTHERMAL_highbrent,2035,1619.92,6553.3,247.19
nlv2s_be_pv17_C4_NOTHERMAL_highbrent,2040,1612.94,6507.3,247.86
nlv2s_be_pv17_C4_NOTHERMAL_highbrent,2045,1470.37,6483.0,226.8
nlv2s_be_pv17_C4_NOTHERMAL_highbrent,2050,1336.98,6524.4,204.92
nlv2s_be_pv17_C4_NOTHERMAL_lowbrent,2027,1262.37,6745.1,187.15
nlv2s_be_pv17_C4_NOTHERMAL_lowbrent,2030,1103.89,6686.0,165.11
nlv2s_be_pv17_C4_NOTHERMAL_lowbrent,2035,1042.66,6553.3,159.1
nlv2s_be_pv17_C4_NOTHERMAL_lowbrent,2040,1221.84,6507.3,187.76
nlv2s_be_pv17_C4_NOTHERMAL_lowbrent,2045,1393.65,6483.0,214.97
nlv2s_be_pv17_C4_NOTHERMAL_lowbrent,2050,1261.11,6524.4,193.29
nlv2s_be_pv17_C4_NOTHERMAL_refbrent,2027,1598.96,6745.1,237.05
nlv2s_be_pv17_C4_NOTHERMAL_refbrent,2030,1546.37,6686.0,231.29
nlv2s_be_pv17_C4_NOTHERMAL_refbrent,2035,1480.21,6553.3,225.87
nlv2s_be_pv17_C4_NOTHERMAL_refbrent,2040,1475.51,6507.3,226.74
nlv2s_be_pv17_C4_NOTHERMAL_refbrent,2045,1423.03,6483.0,219.5
nlv2s_be_pv17_C4_NOTHERMAL_refbrent,2050,1291.12,6524.4,197.89
nlv2s_be_pv17_C4_NOTHERMAL_refbrent_adv,2027,1620.01,6745.1,240.18
nlv2s_be_pv17_C4_NOTHERMAL_refbrent_adv,2030,1561.59,6686.0,233.56
nlv2s_be_pv17_C4_NOTHERMAL_refbrent_adv,2035,1443.44,6553.3,220.26
nlv2s_be_pv17_C4_NOTHERMAL_refbrent_adv,2040,1431.85,6507.3,220.04
nlv2s_be_pv17_C4_NOTHERMAL_refbrent_adv,2045,1310.03,6483.0,202.07
nlv2s_be_pv17_C4_NOTHERMAL_refbrent_adv,2050,1121.79,6524.4,171.94
nlv2s_be_pv17_C6_STATUSQUO_futbrent,2027,1481.56,6745.1,219.65
nlv2s_be_pv17_C6_STATUSQUO_futbrent,2030,1448.88,6686.0,216.7
nlv2s_be_pv17_C6_STATUSQUO_futbrent,2035,1418.17,6553.3,216.41
nlv2s_be_pv17_C6_STATUSQUO_futbrent,2040,1592.03,6507.3,244.65
nlv2s_be_pv17_C6_STATUSQUO_futbrent,2045,1512.18,6483.0,233.25
nlv2s_be_pv17_C6_STATUSQUO_futbrent,2050,1373.72,6524.4,210.55
nlv2s_be_pv17_C6_STATUSQUO_highbrent,2027,1655.59,6745.1,245.45
nlv2s_be_pv17_C6_STATUSQUO_highbrent,2030,1765.55,6686.0,264.07
nlv2s_be_pv17_C6_STATUSQUO_highbrent,2035,1800.93,6553.3,274.81
nlv2s_be_pv17_C6_STATUSQUO_highbrent,2040,1807.74,6507.3,277.8
nlv2s_be_pv17_C6_STATUSQUO_highbrent,2045,1544.26,6483.0,238.2
nlv2s_be_pv17_C6_STATUSQUO_highbrent,2050,1408.37,6524.4,215.86
nlv2s_be_pv17_C6_STATUSQUO_lowbrent,2027,1262.81,6745.1,187.22
nlv2s_be_pv17_C6_STATUSQUO_lowbrent,2030,1303.13,6686.0,194.9
nlv2s_be_pv17_C6_STATUSQUO_lowbrent,2035,1263.96,6553.3,192.88
nlv2s_be_pv17_C6_STATUSQUO_lowbrent,2040,1505.9,6507.3,231.41
nlv2s_be_pv17_C6_STATUSQUO_lowbrent,2045,1477.37,6483.0,227.88
nlv2s_be_pv17_C6_STATUSQUO_lowbrent,2050,1341.45,6524.4,205.61
nlv2s_be_pv17_C6_STATUSQUO_refbrent,2027,1600.15,6745.1,237.23
nlv2s_be_pv17_C6_STATUSQUO_refbrent,2030,1565.24,6686.0,234.11
nlv2s_be_pv17_C6_STATUSQUO_refbrent,2035,1565.99,6553.3,238.96
nlv2s_be_pv17_C6_STATUSQUO_refbrent,2040,1683.92,6507.3,258.77
nlv2s_be_pv17_C6_STATUSQUO_refbrent,2045,1532.82,6483.0,236.44
nlv2s_be_pv17_C6_STATUSQUO_refbrent,2050,1396.66,6524.4,214.07
nlv2s_be_pv17_lngconv_heco_futbrent,2027,1481.49,6745.1,219.64
nlv2s_be_pv17_lngconv_heco_futbrent,2030,1213.47,6686.0,181.5
nlv2s_be_pv17_lngconv_heco_futbrent,2035,1185.52,6553.3,180.9
nlv2s_be_pv17_lngconv_heco_futbrent,2040,1319.48,6507.3,202.77
nlv2s_be_pv17_lngconv_heco_futbrent,2045,1415.31,6483.0,218.31
nlv2s_be_pv17_lngconv_heco_futbrent,2050,1280.0,6524.4,196.19
nlv2s_be_pv17_lngconv_heco_highbrent,2027,1647.1,6745.1,244.19
nlv2s_be_pv17_lngconv_heco_highbrent,2030,1609.91,6686.0,240.79
nlv2s_be_pv17_lngconv_heco_highbrent,2035,1570.16,6553.3,239.6
nlv2s_be_pv17_lngconv_heco_highbrent,2040,1560.74,6507.3,239.84
nlv2s_be_pv17_lngconv_heco_highbrent,2045,1448.4,6483.0,223.41
nlv2s_be_pv17_lngconv_heco_highbrent,2050,1315.08,6524.4,201.56
nlv2s_be_pv17_lngconv_heco_lowbrent,2027,1263.14,6745.1,187.27
nlv2s_be_pv17_lngconv_heco_lowbrent,2030,1049.7,6686.0,157.0
nlv2s_be_pv17_lngconv_heco_lowbrent,2035,1008.57,6553.3,153.9
nlv2s_be_pv17_lngconv_heco_lowbrent,2040,1224.73,6507.3,188.21
nlv2s_be_pv17_lngconv_heco_lowbrent,2045,1393.88,6483.0,215.0
nlv2s_be_pv17_lngconv_heco_lowbrent,2050,1260.92,6524.4,193.26
nlv2s_be_pv17_lngconv_heco_refbrent,2027,1599.1,6745.1,237.08
nlv2s_be_pv17_lngconv_heco_refbrent,2030,1363.08,6686.0,203.87
nlv2s_be_pv17_lngconv_heco_refbrent,2035,1385.21,6553.3,211.38
nlv2s_be_pv17_lngconv_heco_refbrent,2040,1409.04,6507.3,216.53
nlv2s_be_pv17_lngconv_heco_refbrent,2045,1424.12,6483.0,219.67
nlv2s_be_pv17_lngconv_heco_refbrent,2050,1293.15,6524.4,198.2
nlv2s_be_pv17_wb_C6_LNG500_futbrent,2027,1481.86,6745.1,219.69
nlv2s_be_pv17_wb_C6_LNG500_futbrent,2030,1356.26,6686.0,202.85
nlv2s_be_pv17_wb_C6_LNG500_futbrent,2035,1326.72,6553.3,202.45
nlv2s_be_pv17_wb_C6_LNG500_futbrent,2040,1496.99,6507.3,230.05
nlv2s_be_pv17_wb_C6_LNG500_futbrent,2045,1416.51,6483.0,218.5
nlv2s_be_pv17_wb_C6_LNG500_futbrent,2050,1280.43,6524.4,196.25
nlv2s_be_pv17_wb_C6_LNG500_highbrent,2027,1656.44,6745.1,245.58
nlv2s_be_pv17_wb_C6_LNG500_highbrent,2030,1674.1,6686.0,250.39
nlv2s_be_pv17_wb_C6_LNG500_highbrent,2035,1707.62,6553.3,260.58
nlv2s_be_pv17_wb_C6_LNG500_highbrent,2040,1712.29,6507.3,263.13
nlv2s_be_pv17_wb_C6_LNG500_highbrent,2045,1448.52,6483.0,223.43
nlv2s_be_pv17_wb_C6_LNG500_highbrent,2050,1313.66,6524.4,201.34
nlv2s_be_pv17_wb_C6_LNG500_lowbrent,2027,1262.95,6745.1,187.24
nlv2s_be_pv17_wb_C6_LNG500_lowbrent,2030,1209.68,6686.0,180.93
nlv2s_be_pv17_wb_C6_LNG500_lowbrent,2035,1171.14,6553.3,178.71
nlv2s_be_pv17_wb_C6_LNG500_lowbrent,2040,1412.34,6507.3,217.04
nlv2s_be_pv17_wb_C6_LNG500_lowbrent,2045,1382.86,6483.0,213.3
nlv2s_be_pv17_wb_C6_LNG500_lowbrent,2050,1251.16,6524.4,191.77
nlv2s_be_pv17_wb_C6_LNG500_refbrent,2027,1602.37,6745.1,237.56
nlv2s_be_pv17_wb_C6_LNG500_refbrent,2030,1474.07,6686.0,220.47
nlv2s_be_pv17_wb_C6_LNG500_refbrent,2035,1475.87,6553.3,225.21
nlv2s_be_pv17_wb_C6_LNG500_refbrent,2040,1586.43,6507.3,243.79
nlv2s_be_pv17_wb_C6_LNG500_refbrent,2045,1436.88,6483.0,221.64
nlv2s_be_pv17_wb_C6_LNG500_refbrent,2050,1302.83,6524.4,199.69
nlv2s_be_pv17_wb_C6_LNG500_refbrent_j120,2027,1602.04,6745.1,237.51
nlv2s_be_pv17_wb_C6_LNG500_refbrent_j120,2030,1512.32,6686.0,226.19
nlv2s_be_pv17_wb_C6_LNG500_refbrent_j120,2035,1514.79,6553.3,231.15
nlv2s_be_pv17_wb_C6_LNG500_refbrent_j120,2040,1625.89,6507.3,249.86
nlv2s_be_pv17_wb_C6_LNG500_refbrent_j120,2045,1438.26,6483.0,221.85
nlv2s_be_pv17_wb_C6_LNG500_refbrent_j120,2050,1302.87,6524.4,199.69
nlv2s_egs_high_lng_forced_refbrent,2027,1510.97,6745.1,224.01
nlv2s_egs_high_lng_forced_refbrent,2030,1428.79,6686.0,213.7
nlv2s_egs_high_lng_forced_refbrent,2035,1433.42,6553.3,218.73
nlv2s_egs_high_lng_forced_refbrent,2040,1518.84,6507.3,233.4
nlv2s_egs_high_lng_forced_refbrent,2045,1266.11,6483.0,195.3
nlv2s_egs_high_lng_forced_refbrent,2050,1119.03,6524.4,171.52
nlv2s_egs_high_lng_forced_refbrent_adv,2027,1499.79,6745.1,222.35
nlv2s_egs_high_lng_forced_refbrent_adv,2030,1411.98,6686.0,211.19
nlv2s_egs_high_lng_forced_refbrent_adv,2035,1408.02,6553.3,214.86
nlv2s_egs_high_lng_forced_refbrent_adv,2040,1426.61,6507.3,219.23
nlv2s_egs_high_lng_forced_refbrent_adv,2045,1112.31,6483.0,171.57
nlv2s_egs_high_lng_forced_refbrent_adv,2050,953.48,6524.4,146.14
nlv2s_egs_high_lng_forced_refbrent_j120_adv,2027,1500.08,6745.1,222.4
nlv2s_egs_high_lng_forced_refbrent_j120_adv,2030,1451.78,6686.0,217.14
nlv2s_egs_high_lng_forced_refbrent_j120_adv,2035,1446.91,6553.3,220.79
nlv2s_egs_high_lng_forced_refbrent_j120_adv,2040,1467.02,6507.3,225.44
nlv2s_egs_high_lng_forced_refbrent_j120_adv,2045,1111.87,6483.0,171.51
nlv2s_egs_high_lng_forced_refbrent_j120_adv,2050,953.62,6524.4,146.16
nlv2s_egs_high_no_lng_futbrent_adv,2027,1398.52,6745.1,207.34
nlv2s_egs_high_no_lng_futbrent_adv,2030,1328.45,6686.0,198.69
nlv2s_egs_high_no_lng_futbrent_adv,2035,1251.09,6553.3,190.91
nlv2s_egs_high_no_lng_futbrent_adv,2040,1221.56,6507.3,187.72
nlv2s_egs_high_no_lng_futbrent_adv,2045,1112.68,6483.0,171.63
nlv2s_egs_high_no_lng_futbrent_adv,2050,929.63,6524.4,142.48
nlv2s_egs_high_no_lng_highbrent_adv,2027,1583.91,6745.1,234.82
nlv2s_egs_high_no_lng_highbrent_adv,2030,1513.66,6686.0,226.39
nlv2s_egs_high_no_lng_highbrent_adv,2035,1465.83,6553.3,223.68
nlv2s_egs_high_no_lng_highbrent_adv,2040,1446.9,6507.3,222.35
nlv2s_egs_high_no_lng_highbrent_adv,2045,1166.51,6483.0,179.93
