LOAD_ZONE,TIMEPOINT,zone_demand_mw
Oahu,3508091008,846.196412
Oahu,3508091010,737.716983
Oahu,3508091012,672.247857
Oahu,3508091014,733.746230
Oahu,3508091016,919.562261
Oahu,3508091018,1142.604651
Oahu,3508091020,1049.087797
Oahu,3508091022,787.434665
Oahu,3508112200,642.072824
Oahu,3508112202,567.863284
Oahu,3508112204,593.628599
Oahu,3508112206,729.327191
Oahu,3508112208,656.283696
Oahu,3508112210,547.162294
Oahu,3508112212,450.347631
Oahu,3508112214,464.451159
Oahu,3508112216,696.501547
Oahu,3508112218,953.938842
Oahu,3508112220,855.878799
Oahu,3508112222,709.076997
Oahu,4007011200,783.424990
Oahu,4007011202,740.987191
Oahu,4007011204,788.812633
Oahu,4007011206,978.467434
Oahu,4007011208,739.502615
Oahu,4007011210,580.276608
Oahu,4007011212,494.841237
Oahu,4007011214,551.891164
Oahu,4007011216,741.027103
Oahu,4007011218,1005.766679
Oahu,4007011220,937.486656
Oahu,4007011222,812.171377
Oahu,4007011900,753.914298
Oahu,4007011902,712.431065
Oahu,4007011904,767.051733
Oahu,4007011906,956.504295
Oahu,4007011908,707.581235
Oahu,4007011910,540.783405
Oahu,4007011912,466.115231
Oahu,4007011914,530.947309
Oahu,4007011916,723.618383
Oahu,4007011918,990.881900
Oahu,4007011920,926.832714
Oahu,4007011922,801.299016
