LOAD_ZONE,TIMEPOINT,ev_bau_mw
Oahu,4508091020,307.2876215927276
Oahu,4508091022,77.00879063872574
Oahu,4508112200,59.0825616444577
Oahu,4508112202,42.801638117178236
Oahu,4508112204,43.001712627090555
Oahu,4508112206,52.0010417282534
Oahu,4508112208,79.46445375759384
Oahu,4508112210,136.5312926580521
Oahu,4508112212,156.53650817990078
Oahu,4508112214,190.88002433390255
Oahu,4508112216,205.55140990434532
Oahu,4508112218,331.2339696394416
Oahu,4508112220,307.2876215927276
Oahu,4508112222,77.00879063872574
Oahu,5007011200,86.32220488764139
Oahu,5007011202,62.53506402297857
Oahu,5007011204,62.82738162662917
Oahu,5007011206,75.9757947776484
Oahu,5007011208,116.10104009752237
Oahu,5007011210,199.47818595486487
Oahu,5007011212,228.70668020144834
Oahu,5007011214,278.88405835657886
Oahu,5007011216,300.31959391813064
Oahu,5007011218,483.9473069063322
Oahu,5007011220,448.96064578560333
Oahu,5007011222,112.51320895103986
Oahu,5007011900,86.32220488764139
Oahu,5007011902,62.53506402297857
Oahu,5007011904,62.82738162662917
Oahu,5007011906,75.9757947776484
Oahu,5007011908,116.10104009752237
Oahu,5007011910,199.47818595486487
Oahu,5007011912,228.70668020144834
Oahu,5007011914,278.88405835657886
Oahu,5007011916,300.31959391813064
Oahu,5007011918,483.9473069063322
Oahu,5007011920,448.96064578560333
Oahu,5007011922,112.51320895103986
Oahu,5007021200,86.32220488764139
Oahu,5007021202,62.53506402297857
Oahu,5007021204,62.82738162662917
Oahu,5007021206,75.9757947776484
Oahu,5007021208,116.10104009752237
Oahu,5007021210,199.47818595486487
Oahu,5007021212,228.70668020144834
Oahu,5007021214,278.88405835657886
Oahu,5007021216,300.31959391813064
Oahu,5007021218,483.9473069063322
Oahu,5007021220,448.96064578560333
Oahu,5007021222,112.51320895103986
Oahu,5007050200,86.32220488764139
Oahu,5007050202,62.53506402297857
Oahu,5007050204,62.82738162662917
Oahu,5007050206,75.9757947776484
Oahu,5007050208,116.10104009752237
Oahu,5007050210,199.47818595486487
Oahu,5007050212,228.70668020144834
Oahu,5007050214,278.88405835657886
Oahu,5007050216,300.31959391813064
Oahu,5007050218,483.9473069063322
Oahu,5007050220,448.96064578560333
Oahu,5007050222,112.51320895103986
Oahu,5007092200,86.32220488764139
Oahu,5007092202,62.53506402297857
Oahu,5007092204,62.82738162662917
Oahu,5007092206,75.9757947776484
Oahu,5007092208,116.10104009752237
Oahu,5007092210,199.47818595486487
Oahu,5007092212,228.70668020144834
Oahu,5007092214,278.88405835657886
Oahu,5007092216,300.31959391813064
Oahu,5007092218,483.9473069063322
Oahu,5007092220,448.96064578560333
Oahu,5007092222,112.51320895103986
Oahu,5007102700,86.32220488764139
Oahu,5007102702,62.53506402297857
Oahu,5007102704,62.82738162662917
Oahu,5007102706,75.9757947776484
Oahu,5007102708,116.10104009752237
Oahu,5007102710,199.47818595486487
Oahu,5007102712,228.70668020144834
Oahu,5007102714,278.88405835657886
Oahu,5007102716,300.31959391813064
Oahu,5007102718,483.9473069063322
Oahu,5007102720,448.96064578560333
Oahu,5007102722,112.51320895103986
Oahu,5007121500,86.32220488764139
Oahu,5007121502,62.53506402297857
Oahu,5007121504,62.82738162662917
Oahu,5007121506,75.9757947776484
Oahu,5007121508,116.10104009752237
Oahu,5007121510,199.47818595486487
Oahu,5007121512,228.70668020144834
Oahu,5007121514,278.88405835657886
Oahu,5007121516,300.31959391813064
Oahu,5007121518,483.9473069063322
Oahu,5007121520,448.96064578560333
Oahu,5007121522,112.51320895103986
Oahu,5008022000,86.32220488764139
Oahu,5008022002,62.53506402297857
Oahu,5008022004,62.82738162662917
Oahu,5008022006,75.9757947776484
Oahu,5008022008,116.10104009752237
Oahu,5008022010,199.47818595486487
Oahu,5008022012,228.70668020144834
Oahu,5008022014,278.88405835657886
Oahu,5008022016,300.31959391813064
Oahu,5008022018,483.9473069063322
Oahu,5008022020,448.96064578560333
Oahu,5008022022,112.51320895103986
Oahu,5008041000,86.32220488764139
Oahu,5008041002,62.53506402297857
Oahu,5008041004,62.82738162662917
Oahu,5008041006,75.9757947776484
Oahu,5008041008,116.10104009752237
Oahu,5008041010,199.47818595486487
Oahu,5008041012,228.70668020144834
Oahu,5008041014,278.88405835657886
Oahu,5008041016,300.31959391813064
Oahu,5008041018,483.9473069063322
Oahu,5008041020,448.96064578560333
Oahu,5008041022,112.51320895103986
Oahu,5008061700,86.32220488764139
Oahu,5008061702,62.53506402297857
Oahu,5008061704,62.82738162662917
Oahu,5008061706,75.9757947776484
Oahu,5008061708,116.10104009752237
Oahu,5008061710,199.47818595486487
Oahu,5008061712,228.70668020144834
Oahu,5008061714,278.88405835657886
Oahu,5008061716,300.31959391813064
Oahu,5008061718,483.9473069063322
Oahu,5008061720,448.96064578560333
Oahu,5008061722,112.51320895103986
Oahu,5008081800,86.32220488764139
Oahu,5008081802,62.53506402297857
Oahu,5008081804,62.82738162662917
Oahu,5008081806,75.9757947776484
Oahu,5008081808,116.10104009752237
Oahu,5008081810,199.47818595486487
Oahu,5008081812,228.70668020144834
Oahu,5008081814,278.88405835657886
Oahu,5008081816,300.31959391813064
Oahu,5008081818,483.9473069063322
Oahu,5008081820,448.96064578560333
Oahu,5008081822,112.51320895103986
Oahu,5008091000,86.32220488764139
Oahu,5008091002,62.53506402297857
Oahu,5008091004,62.82738162662917
Oahu,5008091006,75.9757947776484
Oahu,5008091008,116.10104009752237
Oahu,5008091010,199.47818595486487
Oahu,5008091012,228.70668020144834
Oahu,5008091014,278.88405835657886
Oahu,5008091016,300.31959391813064
Oahu,5008091018,483.9473069063322
Oahu,5008091020,448.96064578560333
Oahu,5008091022,112.51320895103986
Oahu,5008112200,86.32220488764139
Oahu,5008112202,62.53506402297857
Oahu,5008112204,62.82738162662917
Oahu,5008112206,75.9757947776484
Oahu,5008112208,116.10104009752237
Oahu,5008112210,199.47818595486487
Oahu,5008112212,228.70668020144834
Oahu,5008112214,278.88405835657886
Oahu,5008112216,300.31959391813064
Oahu,5008112218,483.9473069063322
Oahu,5008112220,448.96064578560333
Oahu,5008112222,112.51320895103986
